Machine_ID,Density_Overload,Abnormal_Flow_Rate,Heat_Flow,Asset_Integrity,Temperature_Differential,Volumetric_Flow_Rate,Tangential_Stress,Duct_Lengths_in_Units,Fault_in_last_Month,Avg_hours_in_Use,Pressure_Alarm,Inclination_Angle,Location_Fault_Code,Operating_Pressure_above_Normal,Vandalism_Reports,Compression_Ratio,Multiple_Connects,Water_Exposure_units,Humidity_Factor,Cathodic_Protection,Pressure_Class,District,Latitude,Longitude,Scored Labels,Scored Probabilities
120013,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,"Clementi, Singapore","1,32","103,76",0,0.181151614
120085,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Bartley,"1,34","103,88",0,0.196634948
123114,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Marina East,"1,29","103,87",0,0.180764869
123139,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87",0,0.230312392
123190,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Panjang,"1,28","103,79",0,0.166181549
123225,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,Paya Lebar,"1,32","103,89",0,0.127696514
123237,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61",0,0.18047449
123253,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Aljunied,"1,32","103,88",0,0.2129343
123374,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8",0,0.128243133
124765,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,one-North,"1,3","103,79",0,0.181102857
124766,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,Pasir Laba,"1,33","103,67",0,0.181054503
124956,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Commonwealth,"1,3","103,8",0,0.196223915
124985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75",0,0.152429983
125892,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Little India,"1,31","103,85",0,0.152724862
126075,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Marina South,"1,28","103,87",0,0.230428204
126094,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85",0,0.180764809
126157,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,1,1,0,Frankel Estate,"1,32","103,92",0,0.166261762
126232,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85",0,0.139820889
126326,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85",0,0.230370149
126379,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76",0,0.152766496
126434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Panjang,"1,28","103,79",0,0.166046232
127524,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87",0,0.180668324
130017,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Bahru,"1,32","103,87",0,0.139899045
130018,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,Bugis-Kampong Glam,"1,35","103,82",0,0.152808905
130302,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Ris,"1,37","103,95",0,0.196635082
130875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Shunfu Estate,"1,35","103,84",0,0.166046456
130886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89",0,0.212715715
131110,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Toh Tuck,"1,34","103,77",0,0.196326435
131121,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85",1,0.986472785
131125,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Dhoby Ghaut,"1,3","103,85",0,0.212879568
131129,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Buangkok,"1,38","103,89",0,0.152556077
131160,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Merah,"1,35","103,82",0,0.139782101
131218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9",0,0.166046724
131909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89",0,0.1396247
132025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89",0,0.212715715
134184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Bahru,"1,32","103,87",0,0.139742345
134185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Hume Estate,"1,35","103,82",0,0.116987392
134219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hougang,"1,36","103,89",0,0.166046396
135262,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,Balestier Road,"1,32","103,85",0,0.196429744
137075,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Labrador Park,"1,27","103,8",0,0.140095025
137160,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Tanjong Pagar,"1,28","103,85",0,0.18095766
137175,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Joo Koon,"1,33","103,68",0,0.139781773
137272,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,Innova,"1,43","103,79",0,0.196840495
140062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Lok Yang,"1,32","103,7",0,0.152429625
140329,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96",0,0.166272148
140396,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61",0,0.180764988
141250,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Bahru,"1,32","103,87",0,0.139781535
141272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61",0,0.180620298
141381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Clarke Quay,"1,29","103,84",0,0.166046619
141388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94",0,0.139742717
141448,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89",0,0.196429268
141518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kebun Baru,"1,37","103,84",0,0.180619895
141519,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,Tanjong Pagar,"1,28","103,85",0,0.180668265
141640,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Bidadari,"1,35","103,87",0,0.180861101
144163,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,0,0,0,1,1,0,Telok Blangah,"1,27","103,81",0,0.196520701
144246,0,0,0,0,0,4,0,39,1,4,0,1,0,0,0,0,0,0,1,1,0,one-North,"1,3","103,79",0,0.176791117
146356,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8",0,0.127988473
148644,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Bahru,"1,32","103,87",0,0.139820695
152684,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72",0,0.2118956
154508,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Teck Ghee,"1,37","103,85",0,0.180813447
156768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,MacPherson,"1,33","103,89",0,0.180620119
161361,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Teck Ghee,"1,37","103,85",0,0.181054801
161362,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,Bedok Town Park,"1,34","103,94",0,0.140095547
161456,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Telok Blangah,"1,27","103,81",0,0.196737602
161568,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Panjang,"1,28","103,79",0,0.16622673
161618,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1,0,Yuhua,"1,34","103,74",0,0.180232689
161783,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96",0,0.16636245
161784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,Geylang East,"1,32","103,89",0,0.139742523
161900,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86",0,0.166091487
161992,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Chinatown,"1,28","103,84",0,0.166272312
166560,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83",0,0.126751721
169224,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82",0,0.180764571
169302,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tiong Bahru,"1,29","103,83",0,0.139859959
171474,0,0,0,0,0,4,0,8,8,2,1,0,0,0,0,0,0,0,1,1,1,Bugis-Kampong Glam,"1,35","103,82",0,0.150238186
171475,0,0,0,0,0,4,0,8,8,2,1,0,0,0,0,0,0,0,1,1,1,North-Eastern Islands,"1,41","104,03",0,0.227244407
171476,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,1,1,1,Woodgrove,"1,43","103,78",0,0.139820129
171697,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Mandai,"1,43","103,82",0,0.19622384
171845,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87",0,0.152682424
173844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85",0,0.268282682
173943,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,MacPherson,"1,33","103,89",0,0.180716187
174047,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69",0,0.19653222
174137,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94",0,0.139821082
174142,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,Jalan Kayu-Seletar,"1,4","103,87",0,0.166091323
174198,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,Paya Lebar,"1,32","103,89",0,0.127870157
176323,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Boon Lay,"1,34","103,71",0,0.180764869
177066,0,0,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,1,1,0,Esplanade,"1,29","103,86",0,0.152756646
179033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85",0,0.180620536
179061,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Punggol,"1,4","103,91",0,0.196224004
179078,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78",0,0.180717111
179079,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,Kebun Baru,"1,37","103,84",0,0.180812865
179094,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85",0,0.19648008
179095,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,one-North,"1,3","103,79",0,0.180765048
179188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75",0,0.180620536
179252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?esidential,"1,35","103,82",0,0.180619836
179302,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75",0,0.152472049
179332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83",0,0.180620298
179357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Spring,"1,35","103,72",0,0.166046336
179371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85",0,0.196171716
179524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hougang,"1,36","103,89",0,0.166046396
179525,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,North-Eastern Islands,"1,41","104,03",0,0.230312601
179526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78",0,0.180620655
179527,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,North-Eastern Islands,"1,41","104,03",0,0.2304281
179528,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Mandai,"1,43","103,82",0,0.196275234
179529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83",0,0.180620298
179530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon,"1,36","103,87",0,0.180620417
179531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sennett Estate,"1,35","103,82",0,0.152429879
179532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Purmei,"1,27","103,83",0,0.16604656
179533,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72",0,0.212825075
179534,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Hillview,"1,36","103,77",0,0.166226625
179535,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",0,0.249026239
179536,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67",0,0.230312318
179537,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82",0,0.180813208
179538,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Road,"1,3","103,85",0,0.180668443
179539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94",0,0.139742717
179540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76",0,0.152429521
179541,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Innova,"1,43","103,79",0,0.196377441
179542,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Spring,"1,35","103,72",0,0.166181713
179543,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85",0,0.180668727
179544,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88",0,0.196377754
179545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",0,0.24878265
179546,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87",0,0.152471855
179547,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Cairnhill,"1,31","103,84",0,0.152471498
179548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Novena,"1,32","103,84",0,0.180620536
179549,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85",0,0.139781728
179550,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85",0,0.268346667
179551,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78",0,0.139899477
179552,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85",1,0.986459732
179553,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Somerset-Killiney,"1,35","103,82",0,0.166135997
179554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Lok Yang,"1,32","103,7",0,0.152429625
179555,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94",0,0.139938608
179556,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Western Water Catchment,"1,41","103,7",0,0.180764511
179557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Rochor,"1,31","103,87",0,0.180620238
179558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88",0,0.196172208
179559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Cairnhill,"1,31","103,84",0,0.152429417
179560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas West,"1,33","103,63",0,0.139742672
179561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61",0,0.180620298
179562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85",0,0.1660465
179563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dhoby Ghaut,"1,3","103,85",0,0.212715894
179564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,North-Eastern Islands,"1,41","104,03",0,0.230254874
179565,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Tekong,"1,41","104,04",0,0.152514189
179566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas,"1,29","103,63",0,0.230255157
179567,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82",0,0.180764988
179568,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,one-North,"1,3","103,79",0,0.180668503
179569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tanglin,"1,31","103,82",0,0.166047052
179570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,one-North,"1,3","103,79",0,0.180620298
179571,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Woodlands,"1,44","103,79",0,0.196223542
179572,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Bedok,"1,32","103,93",0,0.212934166
179573,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Shunfu Estate,"1,35","103,84",0,0.166181833
179574,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87",0,0.180668324
179575,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Teck Ghee,"1,37","103,85",0,0.180668727
179576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87",0,0.180620119
179577,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75",0,0.180668727
179578,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Tekong,"1,41","104,04",0,0.152472109
179579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marina East,"1,29","103,87",0,0.180620238
179580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dhoby Ghaut,"1,3","103,85",0,0.212715894
179581,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Radin Mas,"1,28","103,83",0,0.196223468
179582,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88",0,0.127988294
179583,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83",0,0.180716768
179584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kent Ridge,"1,29","103,78",0,0.152429923
179585,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75",0,0.180668727
179586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Panjang,"1,38","103,77",0,0.180620119
179587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Toh Tuck,"1,34","103,77",0,0.196172312
179588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85",0,0.196171716
179589,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Mount Pleasant,"1,33","103,83",0,0.196326643
179590,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Ris,"1,37","103,95",0,0.196223751
179591,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7",0,0.1524719
179592,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Woodlands,"1,44","103,79",0,0.196223542
179593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77",0,0.166046336
179594,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86",0,0.166136608
179595,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Spring,"1,35","103,72",0,0.166181713
179596,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Labrador Park,"1,27","103,8",0,0.139820606
179597,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9",0,0.166091815
179598,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86",0,0.1962744
179599,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Gombak,"1,36","103,75",0,0.196223438
179600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Panjang,"1,38","103,77",0,0.180620119
179601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83",0,0.127951905
179602,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Purmei,"1,27","103,83",0,0.166136771
179603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Radin Mas,"1,28","103,83",0,0.196172118
179604,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Novena,"1,32","103,84",0,0.180668727
179605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85",0,0.196171716
179606,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78",0,0.139821216
179607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86",0,0.166046396
179608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Little India,"1,31","103,85",0,0.152430028
179609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91",0,0.15242967
179610,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86",0,0.196223006
179611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Spring,"1,35","103,72",0,0.166046336
179612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Spring,"1,35","103,72",0,0.166046336
179613,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85",0,0.140016869
179614,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Road,"1,3","103,85",0,0.180716708
179615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dunearn,"1,32","103,83",0,0.180620238
179616,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Tanjong Pagar,"1,28","103,85",0,0.180812865
179617,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Caldecott Hill,"1,34","103,83",0,0.196223438
179618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Gombak,"1,36","103,75",0,0.196172059
179619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Choa Chu Kang,"1,38","103,75",0,0.166046128
179620,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84",0,0.26834631
179621,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67",0,0.230370045
179622,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Novena,"1,32","103,84",0,0.180668727
179623,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,Jalan Kayu-Seletar,"1,4","103,87",0,0.166091815
