Machine_ID,Density_Overload,Abnormal_Flow_Rate,Heat_Flow,Asset_Integrity,Temperature_Differential,Volumetric_Flow_Rate,Tangential_Stress,Duct_Lengths_in_Units,Fault_in_last_Month,Avg_hours_in_Use,Pressure_Alarm,Inclination_Angle,Location_Fault_Code,Operating_Pressure_above_Normal,Vandalism_Reports,Compression_Ratio,Multiple_Connects,Water_Exposure_units,Humidity_Factor,Cathodic_Protection,Pressure_Class,District,Latitude,Longitude
189430,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Labrador Park,"1,27","103,8"
189431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon Gardens,"1,36","103,87"
189432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Lim Chu Kang,"1,43","103,72"
189433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Somapah,"1,34","103,96"
189434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Clarke Quay,"1,29","103,84"
189435,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Road,"1,3","103,85"
189436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78"
189438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87"
189440,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94"
189441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Chandu,"1,28","103,79"
189442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas,"1,29","103,63"
189443,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85"
189444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Merah,"1,35","103,82"
189445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84"
189447,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61"
189448,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Road,"1,3","103,85"
189449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bedok,"1,32","103,93"
189450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89"
189451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
189453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Cheng San,"1,37","103,89"
189454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Gedong,"1,42","103,69"
189455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Commonwealth,"1,3","103,8"
189456,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Gombak,"1,36","103,75"
189458,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,Hume Estate,"1,35","103,82"
189459,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Kebun Baru,"1,37","103,84"
189460,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61"
189461,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Tuas,"1,29","103,63"
189462,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7"
189463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Choa Chu Kang,"1,38","103,75"
189464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Ubin,"1,41","103,96"
189465,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87"
189527,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon North,"1,36","103,87"
189619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
189620,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Innova,"1,43","103,79"
189621,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Punggol,"1,4","103,91"
189622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
189623,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77"
189705,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82"
189806,0,0,0,0,0,0,0,141,0,0,0,5,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
190724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
190725,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83"
190726,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Cairnhill,"1,31","103,84"
190727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Rochor,"1,31","103,87"
190728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Gedong,"1,42","103,69"
190729,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Hume Estate,"1,35","103,82"
190730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kallang,"1,31","103,87"
190731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dunearn,"1,32","103,83"
190732,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Bahru,"1,32","103,87"
190733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82"
190734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somerset-Killiney,"1,35","103,82"
190735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon Gardens,"1,36","103,87"
190736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Novena,"1,32","103,84"
190737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Joo Koon,"1,33","103,68"
190738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Reservoir,"1,34","103,92"
190739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?esidential,"1,35","103,82"
190740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sin Ming,"1,36","103,83"
190741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85"
190742,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Lim Chu Kang,"1,43","103,72"
190743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
190744,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bartley,"1,34","103,88"
190745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marine Parade,"1,3","103,9"
190824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Frankel Estate,"1,32","103,92"
190825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Fidelio Estate,"1,35","103,82"
190826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73"
190827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88"
190828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85"
190829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Singapore City,"1,28","103,85"
190830,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67"
190831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67"
190832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76"
190833,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72"
190834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7"
190835,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,St Michael's,"1,33","103,86"
190836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67"
190837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Batok,"1,36","103,76"
190838,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86"
190839,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78"
190840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
190841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Panjang,"1,28","103,79"
190842,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tanglin,"1,31","103,82"
190843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dhoby Ghaut,"1,3","103,85"
190844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
190845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
190846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hillview,"1,36","103,77"
190847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Buangkok,"1,38","103,89"
190848,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83"
190849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95"
190850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Cairnhill,"1,31","103,84"
190851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Buona Vista,"1,31","103,79"
190852,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Buangkok,"1,38","103,89"
190853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kallang,"1,31","103,87"
190854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Caldecott Hill,"1,34","103,83"
190855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon,"1,36","103,87"
190856,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Panjang,"1,28","103,79"
190857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83"
190858,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Tuas,"1,29","103,63"
190859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"Clementi, Singapore","1,32","103,76"
190860,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61"
190861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer,"1,32","103,68"
190862,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Lok Yang,"1,32","103,7"
190863,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Watten,"1,33","103,81"
190864,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85"
190865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Boon Lay,"1,34","103,71"
190866,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Hillview,"1,36","103,77"
190867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Panjang,"1,28","103,79"
190868,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Tuas,"1,29","103,63"
190869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87"
190870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Joo Koon,"1,33","103,68"
190871,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Loyang,"1,37","103,97"
190872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas,"1,29","103,63"
190873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"Clementi, Singapore","1,32","103,76"
190874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somerset-Killiney,"1,35","103,82"
190875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89"
190876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,MacPherson,"1,33","103,89"
190877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marine Parade,"1,3","103,9"
190878,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75"
190879,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85"
190880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kebun Baru,"1,37","103,84"
190881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jalan Kayu-Seletar,"1,4","103,87"
190882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69"
190883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89"
190884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Bahru,"1,32","103,87"
190885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73"
190886,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Sengkang,"1,39","103,89"
190887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77"
190888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85"
190889,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
190890,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
190891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somapah,"1,34","103,96"
190892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85"
190893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
190894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91"
190895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64"
190896,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83"
190897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
190898,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73"
190899,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Teban Gardens,"1,32","103,74"
190900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
190901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88"
190902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7"
190903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bedok,"1,32","103,93"
190904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon Gardens,"1,36","103,87"
190905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
190906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Telok Blangah,"1,27","103,81"
190907,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Teban Gardens,"1,32","103,74"
190908,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Toa Payoh,"1,33","103,86"
190909,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7"
190910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"Clementi, Singapore","1,32","103,76"
190911,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Paya Lebar,"1,32","103,89"
190912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hougang,"1,36","103,89"
190913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64"
190914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Geylang West,"1,32","103,89"
190915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Central,"1,34","103,74"
190916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88"
190917,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Marine Parade,"1,3","103,9"
190918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Green,"1,35","103,73"
190919,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94"
190920,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Geylang West,"1,32","103,89"
190921,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Toa Payoh,"1,33","103,86"
190922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77"
190923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Geylang West,"1,32","103,89"
190936,0,0,0,0,0,2,0,3,2,2,0,0,0,0,0,0,0,0,1,1,0,Sin Ming,"1,36","103,83"
190937,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
190944,0,0,0,0,0,3,0,58,0,2,0,2,0,0,0,0,0,0,1,1,0,Commonwealth,"1,3","103,8"
190953,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77"
190954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
190955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Clarke Quay,"1,29","103,84"
190956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94"
190957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Teban Gardens,"1,32","103,74"
190958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Lok Yang,"1,32","103,7"
190959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87"
190960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Woodlands,"1,44","103,79"
190961,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Esplanade,"1,29","103,86"
190962,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72"
190963,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Esplanade,"1,29","103,86"
190964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79"
190965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Geylang West,"1,32","103,89"
190966,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87"
190967,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,"Clementi, Singapore","1,32","103,76"
190968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Esplanade,"1,29","103,86"
190969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marine Parade,"1,3","103,9"
190970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Cheng San,"1,37","103,89"
190971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
190972,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Spring,"1,35","103,72"
190973,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Innova,"1,43","103,79"
190974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84"
190975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75"
190976,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Mount Pleasant,"1,33","103,83"
190977,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Jalan Kayu-Seletar,"1,4","103,87"
190978,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78"
190979,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79"
190980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78"
190981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
190982,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88"
190983,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,one-North,"1,3","103,79"
190984,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Geylang,"1,32","103,89"
190985,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Geylang,"1,32","103,89"
190986,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,MacPherson,"1,33","103,89"
190987,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78"
190988,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kebun Baru,"1,37","103,84"
190989,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Punggol,"1,4","103,91"
190990,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82"
190991,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Dhoby Ghaut,"1,3","103,85"
190992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82"
190993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Ghim Moh,"1,31","103,79"
190994,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Boon Lay,"1,34","103,71"
190995,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Singapore City,"1,28","103,85"
190996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Frankel Estate,"1,32","103,92"
190997,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Bahru,"1,32","103,87"
190998,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94"
190999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Woodlands,"1,44","103,79"
191000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Purmei,"1,27","103,83"
191001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
191002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somerset-Killiney,"1,35","103,82"
191003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61"
191004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
191005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66"
191006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Yuhua,"1,34","103,74"
191007,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Emerald Hill,"1,31","103,84"
191008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
191009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer,"1,32","103,68"
